%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
77, 1.37, 1.92, -0.15, 0.22, 0.55, -2.58, -0.02, -1.19, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185117, 0, 04:36:25.117
78, 0.47, 2.26, 0.17, -0.15, 1.17, -3.00, -0.41, -0.31, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185121, 0, 04:36:25.121
79, -0.34, 2.16, 0.68, -0.47, 1.93, -2.96, -0.55, 0.47, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185125, 0, 04:36:25.125
80, -1.01, 1.78, 1.10, -0.74, 2.52, -2.53, -0.49, 0.93, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185129, 0, 04:36:25.129
81, -1.23, 0.90, 1.43, -0.68, 2.87, -1.77, -0.28, 1.10, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185133, 0, 04:36:25.133
82, -1.38, 0.04, 1.31, -0.49, 2.77, -0.75, 0.00, 0.92, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185137, 0, 04:36:25.137
83, -1.02, -0.89, 0.98, 0.08, 2.26, 0.31, 0.09, 0.67, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185141, 0, 04:36:25.141
84, -0.80, -1.58, 0.39, 0.75, 1.44, 1.22, 0.09, 0.13, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185145, 0, 04:36:25.145
85, -0.43, -1.99, -0.42, 1.45, 0.40, 1.78, -0.26, -0.05, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185149, 0, 04:36:25.149
86, -0.30, -1.97, -1.44, 1.87, -0.60, 1.99, -0.92, -0.27, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185153, 0, 04:36:25.153
87, -0.33, -1.71, -1.97, 1.97, -1.40, 2.02, -1.54, -0.18, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185157, 0, 04:36:25.157
88, -0.73, -1.18, -2.43, 1.78, -2.07, 1.60, -2.27, 0.07, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185161, 0, 04:36:25.161
89, -1.25, -0.66, -2.51, 1.11, -2.15, 1.02, -2.56, 0.63, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185165, 0, 04:36:25.165
90, -1.76, -0.26, -2.15, 0.23, -1.91, 0.58, -2.73, 1.09, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185169, 0, 04:36:25.169
91, -2.08, 0.05, -1.34, -0.57, -1.52, 0.29, -2.39, 1.28, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185173, 0, 04:36:25.173
92, -2.24, 0.01, -0.36, -1.50, -0.95, 0.22, -1.79, 1.35, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185177, 0, 04:36:25.177
93, -2.06, -0.27, 0.54, -2.12, -0.34, 0.29, -0.94, 1.15, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185181, 0, 04:36:25.181
94, -1.46, -0.58, 1.31, -2.32, -0.06, 0.64, 0.33, 0.52, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185185, 0, 04:36:25.185
95, -0.64, -0.89, 1.69, -2.16, 0.10, 0.89, 1.19, -0.31, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185189, 0, 04:36:25.189
96, 0.50, -1.06, 1.76, -1.71, -0.08, 1.20, 1.87, -1.10, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185193, 0, 04:36:25.193
97, 1.41, -0.86, 1.59, -0.94, -0.43, 1.22, 2.35, -1.94, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185197, 0, 04:36:25.197
98, 2.34, -0.43, 1.21, -0.25, -0.70, 1.00, 2.37, -2.37, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185201, 0, 04:36:25.201
99, 2.77, 0.28, 0.76, 0.39, -1.02, 0.51, 1.89, -2.45, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185205, 0, 04:36:25.205
100, 2.92, 1.13, 0.34, 0.82, -1.01, -0.32, 1.31, -2.06, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185209, 0, 04:36:25.209
101, 2.41, 2.04, 0.25, 0.89, -0.73, -1.20, 0.67, -1.48, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185213, 0, 04:36:25.213
102, 1.82, 2.74, 0.25, 0.87, -0.18, -1.93, 0.05, -0.54, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185217, 0, 04:36:25.217
103, 1.14, 2.99, 0.51, 0.42, 0.42, -2.25, -0.27, 0.32, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185221, 0, 04:36:25.221
104, 0.37, 3.04, 0.91, 0.19, 1.20, -2.38, -0.22, 1.17, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185225, 0, 04:36:25.225
105, -0.27, 2.45, 1.32, -0.00, 1.78, -2.06, -0.14, 1.72, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185229, 0, 04:36:25.229
106, -0.51, 1.63, 1.42, -0.04, 2.08, -1.42, 0.15, 1.88, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185233, 0, 04:36:25.233
107, -0.53, 0.62, 1.26, 0.23, 1.96, -0.50, 0.51, 1.65, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185237, 0, 04:36:25.237
108, -0.30, -0.31, 0.86, 0.81, 1.70, 0.36, 0.79, 1.33, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185241, 0, 04:36:25.241
109, -0.04, -1.21, 0.16, 1.38, 0.83, 1.22, 0.63, 0.84, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185245, 0, 04:36:25.245
110, 0.25, -1.77, -0.88, 1.86, 0.01, 1.64, 0.43, 0.51, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185249, 0, 04:36:25.249
111, 0.27, -1.79, -1.79, 2.24, -0.96, 1.82, -0.00, 0.22, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185253, 0, 04:36:25.253
112, 0.19, -1.57, -2.58, 2.25, -1.78, 1.59, -0.70, 0.11, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185257, 0, 04:36:25.257
113, -0.21, -1.22, -3.12, 2.02, -2.16, 0.99, -1.42, 0.53, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185261, 0, 04:36:25.261
114, -0.83, -0.79, -3.14, 1.27, -2.12, 0.52, -1.85, 0.83, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185265, 0, 04:36:25.265
115, -1.53, -0.42, -2.84, 0.22, -1.84, -0.08, -2.01, 1.20, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185269, 0, 04:36:25.269
116, -1.91, -0.35, -2.08, -0.75, -1.36, -0.45, -1.86, 1.43, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185273, 0, 04:36:25.273
117, -2.19, -0.46, -1.20, -1.72, -0.67, -0.60, -1.22, 1.27, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185277, 0, 04:36:25.277
118, -2.13, -0.86, -0.27, -2.42, 0.02, -0.41, -0.33, 0.94, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185281, 0, 04:36:25.281
119, -1.64, -1.28, 0.47, -2.83, 0.47, -0.19, 0.47, 0.25, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185285, 0, 04:36:25.285
120, -0.92, -1.52, 0.98, -2.80, 0.74, 0.17, 1.43, -0.68, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185289, 0, 04:36:25.289
121, 0.04, -1.77, 1.18, -2.28, 0.65, 0.45, 2.04, -1.69, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185293, 0, 04:36:25.293
122, 0.98, -1.68, 1.01, -1.74, 0.28, 0.54, 2.29, -2.44, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185297, 0, 04:36:25.297
123, 1.78, -1.23, 0.62, -0.99, 0.06, 0.31, 2.14, -3.06, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185301, 0, 04:36:25.301
124, 2.08, -0.50, 0.31, -0.43, -0.21, -0.19, 1.68, -3.17, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185305, 0, 04:36:25.305
125, 2.12, 0.39, 0.01, 0.04, -0.25, -0.85, 0.98, -2.84, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185309, 0, 04:36:25.309
126, 1.67, 1.25, 0.04, 0.08, -0.02, -1.73, 0.27, -2.16, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185313, 0, 04:36:25.313
127, 1.04, 1.95, 0.23, 0.03, 0.50, -2.14, -0.41, -1.31, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185317, 0, 04:36:25.317
128, 0.24, 2.40, 0.61, -0.26, 1.14, -2.50, -0.86, -0.30, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185321, 0, 04:36:25.321
129, -0.45, 2.35, 1.06, -0.50, 1.73, -2.53, -1.03, 0.46, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185325, 0, 04:36:25.325
130, -1.04, 2.01, 1.56, -0.56, 2.29, -2.16, -0.89, 0.99, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185329, 0, 04:36:25.329
131, -1.34, 1.25, 1.79, -0.57, 2.52, -1.25, -0.56, 1.23, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185333, 0, 04:36:25.333
132, -1.27, 0.36, 1.72, -0.16, 2.32, -0.33, -0.28, 1.17, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185337, 0, 04:36:25.337
133, -0.95, -0.54, 1.42, 0.46, 1.85, 0.76, 0.01, 0.86, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185341, 0, 04:36:25.341
134, -0.59, -1.17, 0.73, 1.10, 1.08, 1.57, -0.02, 0.40, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185345, 0, 04:36:25.345
135, -0.15, -1.51, -0.15, 1.83, -0.13, 2.33, -0.25, 0.25, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185349, 0, 04:36:25.349
136, -0.01, -1.50, -1.14, 2.30, -1.10, 2.37, -0.82, 0.10, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185353, 0, 04:36:25.353
137, 0.08, -1.25, -1.82, 2.45, -1.97, 2.30, -1.43, 0.26, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185357, 0, 04:36:25.357
138, -0.41, -0.73, -2.35, 2.26, -2.49, 1.76, -1.91, 0.56, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185361, 0, 04:36:25.361
139, -0.79, -0.27, -2.36, 1.72, -2.71, 1.29, -2.33, 0.98, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185365, 0, 04:36:25.365
140, -1.37, 0.16, -2.08, 0.74, -2.51, 0.72, -2.40, 1.43, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185369, 0, 04:36:25.369
141, -1.73, 0.28, -1.40, -0.26, -2.01, 0.39, -2.03, 1.80, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185373, 0, 04:36:25.373
142, -1.84, 0.14, -0.66, -1.17, -1.25, 0.14, -1.33, 1.89, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185377, 0, 04:36:25.377
143, -1.75, -0.05, 0.28, -1.74, -0.76, 0.29, -0.45, 1.60, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185381, 0, 04:36:25.381
144, -1.07, -0.43, 0.97, -2.04, -0.31, 0.42, 0.74, 0.91, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185385, 0, 04:36:25.385
145, -0.13, -0.81, 1.33, -2.05, -0.00, 0.75, 1.64, -0.01, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185389, 0, 04:36:25.389
146, 0.75, -1.02, 1.48, -1.70, -0.20, 0.94, 2.47, -0.93, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185393, 0, 04:36:25.393
147, 1.75, -0.97, 1.10, -1.00, -0.38, 0.96, 2.68, -1.63, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185397, 0, 04:36:25.397
148, 2.53, -0.60, 0.70, -0.25, -0.63, 0.64, 2.72, -2.28, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185401, 0, 04:36:25.401
149, 2.86, 0.13, 0.20, 0.30, -0.83, 0.06, 2.29, -2.26, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185405, 0, 04:36:25.405
150, 2.82, 0.93, -0.16, 0.67, -0.92, -0.76, 1.57, -2.00, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185409, 0, 04:36:25.409
151, 2.32, 1.68, -0.25, 0.71, -0.59, -1.59, 0.99, -1.38, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185413, 0, 04:36:25.413
152, 1.75, 2.36, -0.14, 0.60, 0.03, -2.40, 0.25, -0.65, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185417, 0, 04:36:25.417
153, 0.87, 2.54, 0.05, 0.22, 0.85, -2.79, -0.08, 0.17, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185421, 0, 04:36:25.421
154, 0.02, 2.42, 0.46, -0.14, 1.50, -2.81, -0.15, 0.92, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185425, 0, 04:36:25.425
155, -0.54, 1.98, 0.83, -0.42, 2.16, -2.62, -0.12, 1.40, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185429, 0, 04:36:25.429
156, -0.91, 1.10, 1.15, -0.44, 2.57, -1.81, 0.11, 1.44, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185433, 0, 04:36:25.433
157, -0.96, 0.05, 1.07, -0.21, 2.56, -0.88, 0.46, 1.23, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185437, 0, 04:36:25.437
158, -0.73, -0.88, 0.60, 0.19, 2.14, 0.13, 0.56, 0.86, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185441, 0, 04:36:25.441
159, -0.55, -1.65, -0.15, 0.85, 1.31, 0.94, 0.46, 0.35, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185445, 0, 04:36:25.445
160, -0.19, -2.22, -1.02, 1.45, 0.38, 1.47, 0.18, 0.04, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185449, 0, 04:36:25.449
161, -0.24, -2.22, -1.84, 1.86, -0.54, 1.70, -0.52, -0.26, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185453, 0, 04:36:25.453
162, -0.36, -1.95, -2.53, 1.91, -1.28, 1.50, -1.20, -0.19, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185457, 0, 04:36:25.457
163, -0.64, -1.54, -3.05, 1.55, -1.83, 1.10, -1.83, 0.12, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185461, 0, 04:36:25.461
164, -1.25, -1.03, -2.95, 0.90, -1.92, 0.53, -2.42, 0.54, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185465, 0, 04:36:25.465
165, -1.89, -0.60, -2.42, 0.01, -1.71, 0.16, -2.45, 0.89, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185469, 0, 04:36:25.469
166, -2.41, -0.48, -1.74, -0.97, -1.06, -0.22, -2.32, 1.16, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185473, 0, 04:36:25.473
167, -2.58, -0.57, -0.71, -1.90, -0.52, -0.38, -1.67, 1.08, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185477, 0, 04:36:25.477
168, -2.39, -0.75, 0.20, -2.60, 0.11, -0.16, -0.81, 0.84, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185481, 0, 04:36:25.481
169, -1.85, -1.12, 0.91, -2.89, 0.45, 0.23, 0.13, 0.21, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185485, 0, 04:36:25.485
170, -1.01, -1.41, 1.45, -2.81, 0.58, 0.62, 1.02, -0.79, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185489, 0, 04:36:25.489
171, 0.00, -1.53, 1.62, -2.39, 0.38, 0.84, 1.71, -1.50, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185493, 0, 04:36:25.493
172, 0.98, -1.23, 1.45, -1.53, 0.03, 0.83, 2.06, -2.37, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185497, 0, 04:36:25.497
173, 1.71, -0.94, 1.12, -0.64, -0.19, 0.81, 1.91, -2.77, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185501, 0, 04:36:25.501
174, 2.21, -0.08, 0.85, 0.02, -0.54, 0.26, 1.49, -2.85, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185505, 0, 04:36:25.505
175, 2.33, 0.87, 0.44, 0.35, -0.62, -0.35, 0.99, -2.50, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185509, 0, 04:36:25.509
176, 1.90, 1.74, 0.44, 0.59, -0.51, -1.09, 0.20, -1.79, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185513, 0, 04:36:25.513
177, 1.34, 2.54, 0.50, 0.44, -0.04, -1.72, -0.32, -0.90, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185517, 0, 04:36:25.517
178, 0.58, 2.92, 0.85, 0.22, 0.69, -2.07, -0.69, 0.14, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185521, 0, 04:36:25.521
179, -0.07, 2.85, 1.31, -0.03, 1.39, -2.11, -0.76, 0.94, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185525, 0, 04:36:25.525
180, -0.59, 2.40, 1.64, -0.13, 1.81, -1.69, -0.49, 1.45, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185529, 0, 04:36:25.529
181, -0.73, 1.65, 1.89, -0.06, 2.14, -0.98, -0.21, 1.70, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185533, 0, 04:36:25.533
182, -0.71, 0.73, 1.65, 0.29, 2.00, -0.04, 0.15, 1.60, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185537, 0, 04:36:25.537
183, -0.51, -0.18, 1.32, 0.86, 1.49, 0.86, 0.41, 1.33, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185541, 0, 04:36:25.541
184, -0.03, -0.90, 0.42, 1.49, 0.77, 1.62, 0.43, 0.99, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185545, 0, 04:36:25.545
185, 0.23, -1.30, -0.43, 2.14, -0.33, 2.32, 0.18, 0.61, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185549, 0, 04:36:25.549
186, 0.40, -1.35, -1.35, 2.52, -1.24, 2.36, -0.28, 0.54, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185553, 0, 04:36:25.553
187, 0.35, -1.23, -2.18, 2.62, -2.07, 2.20, -0.78, 0.57, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185557, 0, 04:36:25.557
188, -0.03, -0.82, -2.77, 2.32, -2.56, 1.62, -1.41, 0.86, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185561, 0, 04:36:25.561
189, -0.49, -0.42, -2.86, 1.76, -2.58, 1.07, -1.86, 1.29, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185565, 0, 04:36:25.565
190, -1.14, 0.03, -2.52, 0.78, -2.34, 0.30, -1.88, 1.76, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185569, 0, 04:36:25.569
191, -1.60, 0.12, -1.83, -0.35, -1.78, -0.05, -1.71, 1.86, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185573, 0, 04:36:25.573
192, -1.81, -0.01, -1.10, -1.24, -1.01, -0.24, -0.91, 1.95, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185577, 0, 04:36:25.577
193, -1.67, -0.45, -0.16, -2.03, -0.36, -0.17, -0.01, 1.53, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185581, 0, 04:36:25.581
194, -1.10, -0.74, 0.54, -2.26, 0.13, 0.09, 1.05, 0.77, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185585, 0, 04:36:25.585
195, -0.34, -1.27, 0.93, -2.34, 0.12, 0.28, 1.91, -0.10, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185589, 0, 04:36:25.589
196, 0.64, -1.46, 1.06, -1.91, 0.31, 0.57, 2.54, -1.15, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185593, 0, 04:36:25.593
197, 1.57, -1.36, 0.85, -1.30, 0.10, 0.59, 2.87, -1.98, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185597, 0, 04:36:25.597
198, 2.11, -1.07, 0.43, -0.73, -0.17, 0.36, 2.66, -2.59, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185601, 0, 04:36:25.601
199, 2.51, -0.38, -0.05, -0.12, -0.32, -0.27, 2.20, -2.69, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185605, 0, 04:36:25.605
200, 2.39, 0.48, -0.26, 0.25, -0.31, -1.07, 1.51, -2.53, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185609, 0, 04:36:25.609
201, 1.96, 1.43, -0.41, 0.31, -0.00, -1.90, 0.81, -1.90, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185613, 0, 04:36:25.613
202, 1.24, 1.94, -0.24, 0.15, 0.50, -2.43, 0.03, -1.05, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185617, 0, 04:36:25.617
203, 0.37, 2.32, 0.19, -0.26, 1.30, -2.87, -0.43, -0.17, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185621, 0, 04:36:25.621
204, -0.43, 2.22, 0.72, -0.51, 2.01, -2.90, -0.55, 0.48, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185625, 0, 04:36:25.625
205, -0.99, 1.70, 1.10, -0.77, 2.60, -2.56, -0.45, 1.03, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154185629, 0, 04:36:25.629
