%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
232, 48730.79, 39912.74, 9350.56, 19598.50, -10895.93, -19742.97, 15080.97, -24176.84, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360151, 0, 04:39:20.151
233, 34790.68, 53142.14, 8184.36, 18025.13, -2806.21, -32686.74, 4710.63, -5803.86, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360155, 0, 04:39:20.155
234, 21145.48, 57726.66, 11853.34, 12452.74, 10268.34, -41591.21, -4218.54, 11336.37, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360159, 0, 04:39:20.159
235, 9653.13, 57371.21, 19855.49, 6215.16, 25156.39, -42977.28, -3882.45, 23398.14, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360163, 0, 04:39:20.163
236, -2169.11, 48156.37, 25486.11, 3015.77, 35680.04, -36502.08, 897.20, 34571.06, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360167, 0, 04:39:20.167
237, -6432.61, 32049.31, 28908.01, 1604.05, 42020.55, -22082.97, 7502.54, 36690.69, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360171, 0, 04:39:20.171
238, -6971.23, 11778.68, 26389.10, 7363.65, 39543.94, -6968.40, 13341.72, 33979.17, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360175, 0, 04:39:20.175
239, -3270.79, -5426.77, 17510.69, 16784.56, 33602.01, 10538.52, 16528.36, 26697.27, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360179, 0, 04:39:20.179
240, 3776.58, -18523.42, 2617.42, 27223.02, 19372.35, 24248.97, 17852.49, 19527.62, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360183, 0, 04:39:20.183
241, 7211.26, -27751.04, -12257.29, 37026.10, 1813.84, 34925.91, 11486.51, 10846.99, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360187, 0, 04:39:20.187
242, 7448.12, -32464.01, -31115.98, 45745.41, -15062.52, 38591.01, 239.57, 6478.34, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360191, 0, 04:39:20.191
243, 5289.60, -25688.16, -46150.39, 46452.00, -29666.36, 32170.62, -9986.78, 6845.60, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360195, 0, 04:39:20.195
244, -1159.19, -19769.12, -53863.42, 38706.96, -37873.80, 25530.59, -25003.65, 11341.41, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360199, 0, 04:39:20.199
245, -12164.20, -12862.26, -55030.66, 25496.44, -38515.60, 13058.64, -34086.06, 17474.25, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360203, 0, 04:39:20.203
246, -25512.37, -5340.10, -48350.33, 7885.34, -32926.94, 2095.56, -36099.01, 24631.79, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360207, 0, 04:39:20.207
247, -34198.07, -4639.70, -34853.01, -10622.05, -19884.35, -5069.95, -32291.44, 28875.09, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360211, 0, 04:39:20.211
248, -38635.76, -6909.22, -18633.03, -29119.74, -8125.87, -7930.83, -21116.39, 27752.48, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360215, 0, 04:39:20.215
249, -36437.72, -11944.33, -1198.11, -42196.17, 2225.38, -4736.57, -4381.26, 20934.35, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360219, 0, 04:39:20.219
250, -28476.65, -18392.44, 12959.69, -49832.83, 13464.70, -532.22, 12510.68, 6857.56, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360223, 0, 04:39:20.223
251, -13412.34, -25324.93, 21399.32, -49476.92, 15021.95, 6053.55, 28640.74, -10807.92, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360227, 0, 04:39:20.227
252, 3865.55, -29682.81, 24020.09, -40365.26, 14265.73, 10279.74, 40178.04, -29155.74, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360231, 0, 04:39:20.231
253, 22182.10, -27372.66, 23152.67, -29822.06, 10313.37, 12635.01, 42850.09, -43350.88, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360235, 0, 04:39:20.235
254, 35530.13, -18753.40, 15517.75, -15978.89, 1838.41, 7130.21, 40986.03, -53527.35, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360239, 0, 04:39:20.239
255, 41789.40, -6978.40, 9596.75, -5964.41, -1166.58, -967.99, 33068.16, -55849.13, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360243, 0, 04:39:20.243
0, 41273.48, 11296.52, 4759.29, 2516.35, -2318.09, -11172.84, 19696.62, -50017.96, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360247, 0, 04:39:20.247
1, 34462.00, 26596.28, 2781.09, 6571.57, 2415.02, -29543.89, 6232.24, -37588.17, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360251, 0, 04:39:20.251
2, 21252.55, 40666.60, 6043.89, 3188.40, 11339.82, -38592.54, -4354.99, -21452.54, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360255, 0, 04:39:20.255
3, 6399.99, 47273.39, 13711.46, -149.62, 22872.51, -44938.17, -13437.17, -4591.37, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360259, 0, 04:39:20.259
4, -6986.68, 47491.76, 22754.63, -7934.72, 35256.08, -44720.85, -17056.55, 9763.39, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360263, 0, 04:39:20.263
5, -16571.30, 39346.88, 30279.87, -9136.14, 46140.74, -36499.70, -14297.73, 20034.00, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360267, 0, 04:39:20.267
6, -21549.20, 23028.89, 35836.84, -7342.80, 49955.75, -21597.95, -6715.97, 25455.86, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360271, 0, 04:39:20.271
7, -19369.65, 9532.80, 35897.53, 783.94, 47114.96, -3305.03, -925.08, 22852.78, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360275, 0, 04:39:20.275
8, -13571.78, -5918.30, 29618.18, 8992.15, 37227.36, 16343.69, 2166.02, 16637.53, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360279, 0, 04:39:20.279
9, -8314.29, -18371.74, 16119.94, 23732.02, 22684.84, 32185.91, 175.13, 12072.57, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360283, 0, 04:39:20.283
10, -296.16, -25450.85, -3123.86, 36691.92, 1792.96, 45379.22, -3067.67, 4788.77, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360287, 0, 04:39:20.287
11, 3010.47, -24144.62, -17251.79, 44223.07, -18245.79, 47432.28, -12044.84, 3690.36, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360291, 0, 04:39:20.291
12, 2538.98, -20022.90, -32458.03, 47655.83, -35538.63, 45397.71, -23602.88, 6603.78, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360295, 0, 04:39:20.295
13, -3280.62, -11188.44, -40049.11, 44020.97, -45213.63, 36313.10, -34753.07, 12747.07, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360299, 0, 04:39:20.299
14, -13251.44, -1270.98, -41606.09, 31594.24, -47220.21, 27091.01, -41598.96, 19476.16, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360303, 0, 04:39:20.303
15, -22555.30, 5455.56, -35464.52, 16423.73, -42846.09, 16580.08, -42878.57, 30667.81, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360307, 0, 04:39:20.307
16, -28764.28, 7655.72, -23112.06, -233.43, -34031.16, 8795.44, -37180.34, 37124.96, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360311, 0, 04:39:20.311
17, -30480.49, 4885.76, -7491.87, -17744.39, -21607.69, 4337.27, -22012.98, 37006.00, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360315, 0, 04:39:20.315
18, -29520.13, 1191.57, 9253.88, -30723.18, -11377.98, 5830.62, -4558.60, 28435.66, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360319, 0, 04:39:20.319
19, -16807.69, -5206.10, 20484.05, -36280.63, -3751.56, 12402.48, 14199.14, 20213.05, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360323, 0, 04:39:20.323
20, -287.91, -13095.71, 28567.15, -34436.72, 981.34, 15572.83, 32971.04, 1119.99, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360327, 0, 04:39:20.327
21, 16998.26, -15764.81, 29393.46, -26553.06, 468.61, 20387.47, 46480.52, -15857.27, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360331, 0, 04:39:20.331
22, 35421.60, -14875.62, 24631.86, -15984.69, -6116.86, 18519.46, 54807.52, -29201.84, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360335, 0, 04:39:20.335
23, 48129.21, -6597.86, 14431.31, -1378.67, -10245.84, 14415.43, 52601.75, -39269.75, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360339, 0, 04:39:20.339
24, 55915.53, 4256.77, 8115.74, 9229.49, -15731.04, 1846.56, 45079.90, -42240.33, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360343, 0, 04:39:20.343
25, 54138.68, 19954.31, -276.03, 15242.10, -14985.64, -13178.36, 32571.04, -37899.15, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360347, 0, 04:39:20.347
26, 45741.52, 34716.55, -2381.85, 15249.87, -8679.87, -28764.04, 19024.57, -24941.87, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360351, 0, 04:39:20.351
27, 35474.12, 46782.79, -2360.52, 11665.32, 3318.11, -42258.38, 9159.60, -10998.52, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360355, 0, 04:39:20.355
28, 18124.41, 48966.27, 2966.79, 5814.54, 15444.43, -49915.90, 976.73, 3441.67, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360359, 0, 04:39:20.359
29, 3659.71, 47484.66, 13377.76, -806.36, 29861.57, -51574.50, -2935.86, 19125.31, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360363, 0, 04:39:20.363
30, -8616.78, 38640.92, 17883.52, -7251.51, 42570.38, -46273.17, 74.29, 26460.27, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360367, 0, 04:39:20.367
31, -14958.08, 23579.78, 23574.32, -5960.25, 49225.75, -32376.65, 5059.95, 29361.88, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360371, 0, 04:39:20.371
32, -14829.46, 3972.72, 21216.64, -1004.93, 48054.38, -16220.39, 7395.65, 25279.55, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360375, 0, 04:39:20.375
33, -12112.43, -14336.98, 13195.41, 6974.83, 42625.60, 3388.15, 11038.56, 19305.84, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360379, 0, 04:39:20.379
34, -6003.80, -27513.77, 593.28, 16892.95, 26626.71, 19107.81, 10526.42, 7982.11, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360383, 0, 04:39:20.383
35, -1526.85, -35629.87, -16712.64, 27424.79, 9399.46, 28741.24, 1858.74, 709.93, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360387, 0, 04:39:20.387
36, -281.60, -38320.81, -31971.96, 35660.85, -8809.83, 32778.06, -8983.81, -2659.89, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360391, 0, 04:39:20.391
37, -3406.13, -33529.32, -46166.58, 36764.73, -22681.95, 31372.39, -20974.71, -2937.43, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360395, 0, 04:39:20.395
38, -9698.74, -24872.02, -52858.57, 31815.47, -30883.12, 22072.40, -33075.91, 2906.26, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360399, 0, 04:39:20.399
39, -22528.03, -15365.10, -51396.42, 19840.62, -32458.16, 11440.57, -42242.53, 7038.38, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360403, 0, 04:39:20.403
40, -32699.31, -9225.73, -44016.06, 3375.21, -29937.77, 3442.70, -44520.37, 17012.48, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360407, 0, 04:39:20.407
41, -40347.75, -6379.23, -31410.11, -17274.52, -18811.66, -4297.05, -41794.06, 21680.91, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360411, 0, 04:39:20.411
42, -43902.14, -7403.41, -11796.40, -33116.01, -7722.23, -5143.53, -31220.77, 21373.56, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360415, 0, 04:39:20.415
43, -43228.45, -11496.29, 5100.33, -45869.33, 3314.53, -2492.21, -15987.66, 14404.93, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360419, 0, 04:39:20.419
44, -32254.95, -18491.32, 19224.14, -50963.80, 9611.98, 3760.37, 2985.95, 4025.26, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360423, 0, 04:39:20.423
45, -15143.87, -23775.03, 29636.78, -47902.26, 11919.65, 11536.45, 20770.87, -12926.05, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360427, 0, 04:39:20.427
46, 2767.76, -26962.80, 31909.24, -39013.48, 10452.72, 18264.39, 33167.63, -28837.91, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360431, 0, 04:39:20.431
47, 20811.93, -21626.08, 28537.80, -25550.76, 4537.34, 20148.54, 38519.22, -43062.31, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360435, 0, 04:39:20.435
48, 35086.69, -14535.32, 25040.28, -12051.56, -1986.37, 16330.01, 37343.17, -51117.53, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360439, 0, 04:39:20.439
49, 43332.98, 416.77, 16232.90, 73.19, -8703.34, 6836.26, 30307.11, -51436.89, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360443, 0, 04:39:20.443
50, 44857.38, 18059.54, 10656.11, 8482.71, -10658.91, -6474.40, 17580.93, -45887.83, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360447, 0, 04:39:20.447
51, 38244.32, 36627.23, 8461.62, 10603.75, -9344.29, -22290.31, 6051.87, -32129.70, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360451, 0, 04:39:20.451
52, 27089.20, 47835.78, 12311.41, 12034.07, -294.33, -31880.41, -6478.25, -15550.45, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360455, 0, 04:39:20.455
53, 13522.49, 54697.36, 16966.19, 6284.66, 12422.28, -41301.36, -12367.19, 1794.98, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360459, 0, 04:39:20.459
54, 16.43, 54162.01, 24017.20, 2200.60, 24144.37, -41205.21, -13985.74, 17513.24, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360463, 0, 04:39:20.463
55, -8219.27, 47889.12, 31863.35, -407.37, 35791.77, -32472.27, -9394.06, 27786.30, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360467, 0, 04:39:20.467
56, -10271.43, 29844.73, 37136.10, -851.00, 38732.21, -18595.39, -4541.04, 32764.91, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360471, 0, 04:39:20.471
57, -13224.68, 14304.35, 34596.19, 5475.52, 37348.48, -1865.07, 2948.78, 30766.24, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360475, 0, 04:39:20.475
58, -6113.98, 800.92, 25135.60, 17835.18, 28098.62, 17813.37, 6286.77, 24261.05, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360479, 0, 04:39:20.479
59, -10.04, -14433.44, 12397.25, 29085.69, 14399.18, 31995.31, 8959.81, 17492.16, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360483, 0, 04:39:20.483
60, 7330.95, -23705.69, -5847.63, 40017.59, -5617.55, 41004.75, 5061.17, 10227.99, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360487, 0, 04:39:20.487
61, 9763.66, -24267.25, -24849.39, 48455.60, -22988.15, 45176.31, -4060.64, 8601.04, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360491, 0, 04:39:20.491
62, 8632.20, -20203.84, -39912.13, 51476.87, -38053.35, 41304.54, -15372.29, 10281.55, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360495, 0, 04:39:20.495
63, 2538.06, -12149.35, -48810.49, 45994.55, -46229.22, 31194.49, -26159.08, 17326.70, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360499, 0, 04:39:20.499
64, -8114.83, -3243.47, -51663.98, 31564.43, -47800.31, 18347.41, -33692.83, 24618.41, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360503, 0, 04:39:20.503
65, -17954.48, 1486.88, -45131.39, 16871.94, -43177.65, 7263.38, -35374.83, 29898.84, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360507, 0, 04:39:20.507
66, -29639.46, 2723.16, -32899.45, -3244.50, -34112.39, -1826.06, -29922.06, 35291.17, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360511, 0, 04:39:20.511
67, -30103.08, 1312.13, -19214.16, -22391.84, -19928.88, -4393.32, -19046.91, 34323.30, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360515, 0, 04:39:20.515
68, -28713.74, -6465.14, -2257.69, -36940.73, -7514.64, -4461.56, -1810.10, 26599.54, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360519, 0, 04:39:20.519
69, -18986.49, -15155.69, 10369.77, -41921.76, 1766.52, 362.43, 17054.50, 13419.58, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360523, 0, 04:39:20.523
70, -6546.24, -23450.77, 19142.20, -42045.40, 5202.15, 6175.44, 33660.89, -3989.57, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360527, 0, 04:39:20.527
71, 11017.48, -27533.47, 18240.63, -36940.55, 6471.95, 7947.04, 44746.99, -20309.82, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360531, 0, 04:39:20.531
72, 28528.65, -25859.23, 15847.87, -24869.62, 1697.63, 8477.74, 50309.20, -38262.57, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360535, 0, 04:39:20.535
73, 41163.48, -19011.53, 8708.05, -9717.25, -4006.00, 3880.10, 49351.68, -48176.43, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360539, 0, 04:39:20.539
74, 47810.75, -5426.32, 2219.92, -2033.91, -6950.80, -6058.72, 41152.90, -53977.25, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360543, 0, 04:39:20.543
75, 47335.67, 8493.66, -4454.78, 3693.31, -4442.70, -20329.17, 27311.81, -46557.84, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360547, 0, 04:39:20.547
76, 36520.03, 21933.18, -4687.23, 4827.51, -191.83, -34898.41, 15452.09, -35206.02, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360551, 0, 04:39:20.551
77, 25415.64, 35581.58, -2847.55, 4072.20, 10266.34, -47757.59, -296.86, -22073.41, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360555, 0, 04:39:20.555
78, 8758.43, 41876.84, 3065.89, -2781.03, 21686.80, -55663.52, -7535.51, -5658.67, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360559, 0, 04:39:20.559
79, -6310.81, 40117.20, 12591.16, -8640.45, 35719.32, -54908.38, -10138.87, 8764.21, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360563, 0, 04:39:20.563
80, -18633.34, 33066.31, 20434.97, -13712.10, 46795.15, -46951.73, -9021.01, 17157.35, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360567, 0, 04:39:20.567
81, -22769.59, 16695.06, 26543.79, -12588.29, 53182.04, -32730.45, -5108.37, 20390.25, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360571, 0, 04:39:20.571
82, -25666.03, 818.20, 24258.62, -9107.69, 51271.80, -13897.52, 0.33, 17012.05, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360575, 0, 04:39:20.575
83, -18960.16, -16496.37, 18127.66, 1572.95, 41886.69, 5673.49, 1744.05, 12363.86, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360579, 0, 04:39:20.579
84, -14755.49, -29275.86, 7139.01, 13971.83, 26679.34, 22642.96, 1745.65, 2342.72, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360583, 0, 04:39:20.583
85, -7896.41, -36853.06, -7734.81, 26895.52, 7405.19, 32934.98, -4815.19, -1008.28, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360587, 0, 04:39:20.587
86, -5494.00, -36480.33, -26681.87, 34579.68, -11147.10, 36813.03, -17062.07, -4958.93, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360591, 0, 04:39:20.591
87, -6139.14, -31686.52, -36517.20, 36593.46, -25931.78, 37384.74, -28546.92, -3343.87, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360595, 0, 04:39:20.595
88, -13475.53, -21817.32, -45079.60, 33032.67, -38397.82, 29585.14, -42018.56, 1235.56, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360599, 0, 04:39:20.599
89, -23087.08, -12276.49, -46449.64, 20626.43, -39879.34, 18877.10, -47442.28, 11721.36, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360603, 0, 04:39:20.603
90, -32652.97, -4876.99, -39795.79, 4309.06, -35366.56, 10836.86, -50589.96, 20176.02, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360607, 0, 04:39:20.607
91, -38489.22, 999.42, -24889.38, -10579.33, -28174.14, 5312.33, -44275.98, 23671.17, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360611, 0, 04:39:20.611
92, -41587.35, 94.61, -6705.50, -27789.86, -17662.93, 4046.43, -33253.71, 25113.91, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360615, 0, 04:39:20.615
93, -38237.20, -4968.06, 10038.64, -39206.11, -6304.69, 5350.90, -17377.77, 21301.17, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360619, 0, 04:39:20.619
94, -27109.64, -10708.05, 24237.48, -43028.79, -1143.87, 11831.15, 6093.05, 9718.84, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360623, 0, 04:39:20.623
95, -11787.71, -16524.96, 31341.62, -39964.74, 1896.81, 16461.28, 22027.47, -5701.31, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154360627, 0, 04:39:20.627
