%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
139, -0.79, -0.27, -2.36, 1.72, -2.71, 1.29, -2.33, 0.98, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954449, 0, 04:32:34.449
140, -1.37, 0.16, -2.08, 0.74, -2.51, 0.72, -2.40, 1.43, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954453, 0, 04:32:34.453
141, -1.73, 0.28, -1.40, -0.26, -2.01, 0.39, -2.03, 1.80, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954457, 0, 04:32:34.457
142, -1.84, 0.14, -0.66, -1.17, -1.25, 0.14, -1.33, 1.89, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954461, 0, 04:32:34.461
143, -1.75, -0.05, 0.28, -1.74, -0.76, 0.29, -0.45, 1.60, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954465, 0, 04:32:34.465
144, -1.07, -0.43, 0.97, -2.04, -0.31, 0.42, 0.74, 0.91, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954469, 0, 04:32:34.469
145, -0.13, -0.81, 1.33, -2.05, -0.00, 0.75, 1.64, -0.01, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954473, 0, 04:32:34.473
146, 0.75, -1.02, 1.48, -1.70, -0.20, 0.94, 2.47, -0.93, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954477, 0, 04:32:34.477
147, 1.75, -0.97, 1.10, -1.00, -0.38, 0.96, 2.68, -1.63, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954481, 0, 04:32:34.481
148, 2.53, -0.60, 0.70, -0.25, -0.63, 0.64, 2.72, -2.28, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954485, 0, 04:32:34.485
149, 2.86, 0.13, 0.20, 0.30, -0.83, 0.06, 2.29, -2.26, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954489, 0, 04:32:34.489
150, 2.82, 0.93, -0.16, 0.67, -0.92, -0.76, 1.57, -2.00, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954493, 0, 04:32:34.493
151, 2.32, 1.68, -0.25, 0.71, -0.59, -1.59, 0.99, -1.38, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954497, 0, 04:32:34.497
152, 1.75, 2.36, -0.14, 0.60, 0.03, -2.40, 0.25, -0.65, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954501, 0, 04:32:34.501
153, 0.87, 2.54, 0.05, 0.22, 0.85, -2.79, -0.08, 0.17, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954505, 0, 04:32:34.505
154, 0.02, 2.42, 0.46, -0.14, 1.50, -2.81, -0.15, 0.92, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954509, 0, 04:32:34.509
155, -0.54, 1.98, 0.83, -0.42, 2.16, -2.62, -0.12, 1.40, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954513, 0, 04:32:34.513
156, -0.91, 1.10, 1.15, -0.44, 2.57, -1.81, 0.11, 1.44, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954517, 0, 04:32:34.517
157, -0.96, 0.05, 1.07, -0.21, 2.56, -0.88, 0.46, 1.23, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954521, 0, 04:32:34.521
158, -0.73, -0.88, 0.60, 0.19, 2.14, 0.13, 0.56, 0.86, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954525, 0, 04:32:34.525
159, -0.55, -1.65, -0.15, 0.85, 1.31, 0.94, 0.46, 0.35, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954529, 0, 04:32:34.529
160, -0.19, -2.22, -1.02, 1.45, 0.38, 1.47, 0.18, 0.04, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954533, 0, 04:32:34.533
161, -0.24, -2.22, -1.84, 1.86, -0.54, 1.70, -0.52, -0.26, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954537, 0, 04:32:34.537
162, -0.36, -1.95, -2.53, 1.91, -1.28, 1.50, -1.20, -0.19, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954541, 0, 04:32:34.541
163, -0.64, -1.54, -3.05, 1.55, -1.83, 1.10, -1.83, 0.12, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954545, 0, 04:32:34.545
164, -1.25, -1.03, -2.95, 0.90, -1.92, 0.53, -2.42, 0.54, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954549, 0, 04:32:34.549
165, -1.89, -0.60, -2.42, 0.01, -1.71, 0.16, -2.45, 0.89, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954553, 0, 04:32:34.553
166, -2.41, -0.48, -1.74, -0.97, -1.06, -0.22, -2.32, 1.16, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954557, 0, 04:32:34.557
167, -2.58, -0.57, -0.71, -1.90, -0.52, -0.38, -1.67, 1.08, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954561, 0, 04:32:34.561
168, -2.39, -0.75, 0.20, -2.60, 0.11, -0.16, -0.81, 0.84, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954565, 0, 04:32:34.565
169, -1.85, -1.12, 0.91, -2.89, 0.45, 0.23, 0.13, 0.21, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954569, 0, 04:32:34.569
170, -1.01, -1.41, 1.45, -2.81, 0.58, 0.62, 1.02, -0.79, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954573, 0, 04:32:34.573
171, 0.00, -1.53, 1.62, -2.39, 0.38, 0.84, 1.71, -1.50, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954577, 0, 04:32:34.577
172, 0.98, -1.23, 1.45, -1.53, 0.03, 0.83, 2.06, -2.37, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954581, 0, 04:32:34.581
173, 1.71, -0.94, 1.12, -0.64, -0.19, 0.81, 1.91, -2.77, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954585, 0, 04:32:34.585
174, 2.21, -0.08, 0.85, 0.02, -0.54, 0.26, 1.49, -2.85, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954589, 0, 04:32:34.589
175, 2.33, 0.87, 0.44, 0.35, -0.62, -0.35, 0.99, -2.50, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954593, 0, 04:32:34.593
176, 1.90, 1.74, 0.44, 0.59, -0.51, -1.09, 0.20, -1.79, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954597, 0, 04:32:34.597
177, 1.34, 2.54, 0.50, 0.44, -0.04, -1.72, -0.32, -0.90, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954601, 0, 04:32:34.601
178, 0.58, 2.92, 0.85, 0.22, 0.69, -2.07, -0.69, 0.14, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954605, 0, 04:32:34.605
179, -0.07, 2.85, 1.31, -0.03, 1.39, -2.11, -0.76, 0.94, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954609, 0, 04:32:34.609
180, -0.59, 2.40, 1.64, -0.13, 1.81, -1.69, -0.49, 1.45, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954613, 0, 04:32:34.613
181, -0.73, 1.65, 1.89, -0.06, 2.14, -0.98, -0.21, 1.70, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954617, 0, 04:32:34.617
182, -0.71, 0.73, 1.65, 0.29, 2.00, -0.04, 0.15, 1.60, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954621, 0, 04:32:34.621
183, -0.51, -0.18, 1.32, 0.86, 1.49, 0.86, 0.41, 1.33, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954625, 0, 04:32:34.625
184, -0.03, -0.90, 0.42, 1.49, 0.77, 1.62, 0.43, 0.99, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954629, 0, 04:32:34.629
185, 0.23, -1.30, -0.43, 2.14, -0.33, 2.32, 0.18, 0.61, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954633, 0, 04:32:34.633
186, 0.40, -1.35, -1.35, 2.52, -1.24, 2.36, -0.28, 0.54, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954637, 0, 04:32:34.637
187, 0.35, -1.23, -2.18, 2.62, -2.07, 2.20, -0.78, 0.57, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954641, 0, 04:32:34.641
188, -0.03, -0.82, -2.77, 2.32, -2.56, 1.62, -1.41, 0.86, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954645, 0, 04:32:34.645
189, -0.49, -0.42, -2.86, 1.76, -2.58, 1.07, -1.86, 1.29, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954649, 0, 04:32:34.649
190, -1.14, 0.03, -2.52, 0.78, -2.34, 0.30, -1.88, 1.76, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954653, 0, 04:32:34.653
191, -1.60, 0.12, -1.83, -0.35, -1.78, -0.05, -1.71, 1.86, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954657, 0, 04:32:34.657
192, -1.81, -0.01, -1.10, -1.24, -1.01, -0.24, -0.91, 1.95, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954661, 0, 04:32:34.661
193, -1.67, -0.45, -0.16, -2.03, -0.36, -0.17, -0.01, 1.53, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954665, 0, 04:32:34.665
194, -1.10, -0.74, 0.54, -2.26, 0.13, 0.09, 1.05, 0.77, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954669, 0, 04:32:34.669
195, -0.34, -1.27, 0.93, -2.34, 0.12, 0.28, 1.91, -0.10, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954673, 0, 04:32:34.673
196, 0.64, -1.46, 1.06, -1.91, 0.31, 0.57, 2.54, -1.15, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954677, 0, 04:32:34.677
197, 1.57, -1.36, 0.85, -1.30, 0.10, 0.59, 2.87, -1.98, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954681, 0, 04:32:34.681
198, 2.11, -1.07, 0.43, -0.73, -0.17, 0.36, 2.66, -2.59, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954685, 0, 04:32:34.685
199, 2.51, -0.38, -0.05, -0.12, -0.32, -0.27, 2.20, -2.69, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954689, 0, 04:32:34.689
200, 2.39, 0.48, -0.26, 0.25, -0.31, -1.07, 1.51, -2.53, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954693, 0, 04:32:34.693
201, 1.96, 1.43, -0.41, 0.31, -0.00, -1.90, 0.81, -1.90, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954697, 0, 04:32:34.697
202, 1.24, 1.94, -0.24, 0.15, 0.50, -2.43, 0.03, -1.05, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954701, 0, 04:32:34.701
203, 0.37, 2.32, 0.19, -0.26, 1.30, -2.87, -0.43, -0.17, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954705, 0, 04:32:34.705
204, -0.43, 2.22, 0.72, -0.51, 2.01, -2.90, -0.55, 0.48, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954709, 0, 04:32:34.709
205, -0.99, 1.70, 1.10, -0.77, 2.60, -2.56, -0.45, 1.03, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954713, 0, 04:32:34.713
206, -1.36, 0.85, 1.41, -0.72, 2.91, -1.76, -0.28, 1.10, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954717, 0, 04:32:34.717
207, -1.27, 0.03, 1.29, -0.40, 2.85, -0.68, 0.04, 0.90, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954721, 0, 04:32:34.721
208, -1.14, -0.98, 1.02, 0.12, 2.36, 0.35, 0.22, 0.62, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954725, 0, 04:32:34.725
209, -0.63, -1.52, 0.36, 0.77, 1.48, 1.14, 0.14, 0.28, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954729, 0, 04:32:34.729
210, -0.49, -1.96, -0.42, 1.43, 0.52, 1.89, -0.24, -0.10, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954733, 0, 04:32:34.733
211, -0.32, -2.11, -1.36, 1.90, -0.55, 2.04, -0.82, -0.27, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954737, 0, 04:32:34.737
212, -0.48, -1.70, -2.04, 2.10, -1.32, 2.08, -1.40, -0.13, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954741, 0, 04:32:34.741
213, -0.66, -1.16, -2.37, 1.80, -1.91, 1.64, -2.12, 0.20, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954745, 0, 04:32:34.745
214, -1.18, -0.67, -2.41, 1.23, -2.15, 1.10, -2.51, 0.71, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954749, 0, 04:32:34.749
215, -1.75, -0.19, -2.04, 0.42, -1.82, 0.68, -2.57, 1.08, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954753, 0, 04:32:34.753
216, -2.22, -0.04, -1.13, -0.60, -1.56, 0.32, -2.33, 1.47, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954757, 0, 04:32:34.757
217, -2.28, -0.08, -0.39, -1.51, -0.85, 0.27, -1.75, 1.52, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954761, 0, 04:32:34.761
218, -2.11, -0.25, 0.56, -2.04, -0.36, 0.35, -0.82, 1.17, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954765, 0, 04:32:34.765
219, -1.39, -0.58, 1.32, -2.33, 0.13, 0.67, 0.28, 0.57, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954769, 0, 04:32:34.769
220, -0.53, -0.89, 1.76, -2.24, 0.17, 1.01, 1.30, -0.20, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954773, 0, 04:32:34.773
221, 0.48, -0.94, 1.84, -1.67, -0.00, 1.29, 2.03, -1.05, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954777, 0, 04:32:34.777
222, 1.38, -0.89, 1.64, -0.92, -0.29, 1.40, 2.49, -1.79, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954781, 0, 04:32:34.781
223, 2.26, -0.37, 1.23, -0.30, -0.66, 1.04, 2.39, -2.27, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954785, 0, 04:32:34.785
224, 2.80, 0.35, 0.73, 0.48, -0.91, 0.54, 1.99, -2.34, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954789, 0, 04:32:34.789
225, 2.87, 1.15, 0.52, 0.74, -0.96, -0.29, 1.36, -1.99, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954793, 0, 04:32:34.793
226, 2.52, 2.02, 0.24, 0.99, -0.74, -1.17, 0.82, -1.27, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954797, 0, 04:32:34.797
227, 1.76, 2.74, 0.35, 0.98, -0.18, -1.77, 0.21, -0.34, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954801, 0, 04:32:34.801
228, 1.08, 3.15, 0.58, 0.59, 0.52, -2.22, -0.20, 0.42, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954805, 0, 04:32:34.805
229, 0.38, 2.98, 0.96, 0.28, 1.19, -2.31, -0.20, 1.33, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954809, 0, 04:32:34.809
230, -0.30, 2.36, 1.30, 0.10, 1.77, -2.05, -0.07, 1.80, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954813, 0, 04:32:34.813
231, -0.50, 1.46, 1.41, -0.02, 2.20, -1.29, 0.29, 1.99, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954817, 0, 04:32:34.817
232, -0.49, 0.65, 1.34, 0.32, 2.17, -0.40, 0.65, 1.87, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954821, 0, 04:32:34.821
233, -0.30, -0.35, 0.86, 0.80, 1.75, 0.47, 0.82, 1.40, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954825, 0, 04:32:34.825
234, -0.06, -1.07, 0.17, 1.49, 0.99, 1.24, 0.81, 1.02, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954829, 0, 04:32:34.829
235, 0.28, -1.64, -0.88, 1.91, 0.11, 1.80, 0.50, 0.51, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954833, 0, 04:32:34.833
236, 0.36, -1.70, -1.81, 2.33, -0.84, 1.98, -0.03, 0.36, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954837, 0, 04:32:34.837
237, 0.21, -1.50, -2.61, 2.36, -1.51, 1.76, -0.72, 0.37, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954841, 0, 04:32:34.841
238, -0.22, -1.19, -2.95, 2.02, -1.92, 1.21, -1.34, 0.62, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954845, 0, 04:32:34.845
239, -0.80, -0.77, -3.11, 1.42, -2.20, 0.66, -1.83, 0.94, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954849, 0, 04:32:34.849
240, -1.41, -0.42, -2.67, 0.41, -1.91, 0.12, -1.92, 1.37, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954853, 0, 04:32:34.853
241, -1.89, -0.28, -1.94, -0.69, -1.22, -0.38, -1.71, 1.63, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954857, 0, 04:32:34.857
242, -2.17, -0.43, -1.09, -1.67, -0.50, -0.47, -1.08, 1.43, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954861, 0, 04:32:34.861
243, -2.06, -0.70, -0.23, -2.40, 0.12, -0.31, -0.20, 1.08, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954865, 0, 04:32:34.865
244, -1.56, -1.18, 0.53, -2.75, 0.62, -0.14, 0.70, 0.40, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954869, 0, 04:32:34.869
245, -0.88, -1.59, 1.12, -2.74, 0.78, 0.33, 1.56, -0.57, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954873, 0, 04:32:34.873
246, 0.18, -1.60, 1.18, -2.28, 0.70, 0.63, 2.20, -1.45, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954877, 0, 04:32:34.877
247, 1.07, -1.60, 1.13, -1.65, 0.45, 0.61, 2.44, -2.36, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954881, 0, 04:32:34.881
248, 1.79, -1.15, 0.81, -0.95, 0.15, 0.40, 2.29, -2.87, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954885, 0, 04:32:34.885
249, 2.22, -0.39, 0.46, -0.28, -0.04, -0.02, 1.80, -3.04, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954889, 0, 04:32:34.889
250, 2.07, 0.51, 0.20, 0.13, -0.15, -0.76, 1.06, -2.68, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954893, 0, 04:32:34.893
251, 1.68, 1.38, 0.08, 0.24, 0.08, -1.59, 0.39, -2.03, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954897, 0, 04:32:34.897
252, 1.12, 2.11, 0.27, 0.16, 0.60, -2.10, -0.29, -1.11, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954901, 0, 04:32:34.901
253, 0.32, 2.50, 0.74, 0.02, 1.21, -2.42, -0.64, -0.24, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954905, 0, 04:32:34.905
254, -0.40, 2.49, 1.17, -0.25, 1.94, -2.37, -0.80, 0.56, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954909, 0, 04:32:34.909
255, -0.96, 1.95, 1.53, -0.55, 2.38, -2.00, -0.75, 1.16, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954913, 0, 04:32:34.913
0, -1.15, 1.42, 1.95, -0.46, 2.62, -1.18, -0.36, 1.43, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954917, 0, 04:32:34.917
1, -1.08, 0.44, 1.84, -0.11, 2.55, -0.11, -0.22, 1.32, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954921, 0, 04:32:34.921
2, -0.81, -0.37, 1.52, 0.57, 2.01, 0.88, 0.21, 1.09, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954925, 0, 04:32:34.925
3, -0.45, -1.13, 0.88, 1.21, 1.09, 1.70, 0.05, 0.67, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954929, 0, 04:32:34.929
4, -0.18, -1.44, -0.08, 1.92, 0.15, 2.43, -0.13, 0.37, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954933, 0, 04:32:34.933
5, 0.15, -1.46, -0.94, 2.50, -0.87, 2.58, -0.62, 0.28, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954937, 0, 04:32:34.937
6, 0.12, -1.07, -1.74, 2.58, -1.85, 2.49, -1.19, 0.45, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954941, 0, 04:32:34.941
7, -0.20, -0.69, -2.13, 2.39, -2.29, 1.95, -1.83, 0.80, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954945, 0, 04:32:34.945
8, -0.74, -0.12, -2.32, 1.79, -2.63, 1.44, -2.29, 1.17, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954949, 0, 04:32:34.949
9, -1.17, 0.21, -1.92, 0.88, -2.24, 0.91, -2.26, 1.73, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954953, 0, 04:32:34.953
10, -1.56, 0.40, -1.23, -0.02, -1.84, 0.48, -1.92, 2.01, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954957, 0, 04:32:34.957
11, -1.66, 0.34, -0.43, -1.02, -1.12, 0.26, -1.30, 2.01, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774153954961, 0, 04:32:34.961
